user_id,gender,age,member_type
USER03103,女,54,普通
USER03104,女,22,会员
USER03105,男,43,会员
USER03106,男,43,普通
USER03107,女,22,普通
USER03108,男,31,会员
USER03109,男,29,会员
USER03110,男,18,普通
USER03111,女,25,普通
USER03112,男,59,普通
USER03113,女,20,普通
USER03114,男,50,普通
USER03115,男,45,会员
USER03116,男,33,普通
USER03117,女,60,普通
USER03118,男,54,普通
USER03119,女,51,会员
USER03120,女,56,普通
USER03121,男,62,普通
USER03122,男,33,普通
USER03123,男,37,会员
USER03124,男,26,普通
USER03125,男,55,普通
USER03126,男,64,普通
USER03127,男,53,普通
USER03128,女,59,会员
USER03129,女,47,普通
USER03130,女,61,普通
USER03131,男,52,普通
USER03132,女,58,普通
USER03133,男,63,普通
USER03134,男,44,会员
USER03135,女,45,普通
USER03136,男,22,普通
USER03137,男,61,普通
USER03138,男,39,普通
USER03139,女,39,会员
USER03140,男,32,普通
USER03141,男,42,会员
USER03142,男,42,会员
USER03143,男,29,普通
USER03144,女,55,会员
USER03145,女,24,普通
USER03146,女,53,普通
USER03147,男,21,普通
USER03148,女,29,普通
USER03149,女,48,普通
USER03150,女,18,普通
USER03151,男,60,普通
USER03152,女,54,会员
USER03153,男,64,普通
USER03154,女,63,会员
USER03155,女,63,普通
USER03156,女,40,会员
USER03157,女,35,会员
USER03158,男,37,普通
USER03159,男,37,普通
USER03160,女,23,普通
USER03161,男,64,普通
USER03162,男,28,普通
USER03163,男,65,普通
USER03164,女,18,会员
USER03165,女,61,普通
USER03166,男,48,普通
USER03167,男,43,普通
USER03168,男,65,普通
USER03169,女,62,普通
USER03170,女,33,会员
USER03171,男,56,普通
USER03172,男,61,会员
USER03173,男,29,普通
USER03174,男,50,普通
USER03175,男,45,普通
USER03176,男,41,会员
USER03177,女,61,普通
USER03178,男,36,普通
USER03179,女,34,普通
USER03180,女,31,会员
USER03181,男,47,会员
USER03182,女,21,普通
USER03183,女,39,普通
USER03184,男,18,普通
USER03185,男,43,普通
USER03186,男,45,普通
USER03187,男,51,普通
USER03188,男,44,普通
USER03189,女,18,普通
USER03190,女,32,普通
USER03191,女,37,普通
USER03192,男,52,会员
USER03193,男,46,普通
USER03194,女,28,普通
USER03195,女,18,普通
USER03196,男,25,普通
USER03197,男,26,普通
USER03198,女,20,普通
USER03199,男,48,会员
USER03200,女,25,普通
USER03201,女,61,会员
USER03202,女,43,普通
USER03203,女,26,普通
USER03204,男,19,普通
USER03205,女,50,普通
USER03206,男,21,普通
USER03207,女,45,会员
USER03208,男,45,普通
USER03209,女,49,普通
USER03210,女,33,普通
USER03211,男,33,普通
USER03212,男,34,会员
USER03213,男,60,会员
USER03214,男,48,会员
USER03215,男,62,会员
USER03216,男,30,会员
USER03217,男,32,普通
USER03218,女,20,普通
USER03219,男,27,普通
USER03220,男,23,会员
USER03221,女,44,普通
USER03222,男,32,普通
USER03223,女,21,普通
USER03224,男,37,普通
USER03225,女,35,会员
USER03226,女,33,普通
USER03227,男,29,普通
USER03228,男,60,会员
USER03229,男,36,普通
USER03230,男,45,普通
USER03231,女,41,普通
USER03232,男,24,普通
USER03233,男,39,普通
USER03234,女,65,会员
USER03235,女,33,普通
USER03236,男,55,普通
USER03237,男,26,普通
USER03238,男,20,普通
USER03239,男,30,会员
USER03240,男,22,会员
USER03241,女,37,会员
USER03242,男,52,会员
USER03243,男,26,普通
USER03244,女,53,会员
USER03245,女,46,普通
USER03246,男,45,普通
USER03247,女,51,会员
USER03248,男,28,普通
USER03249,男,36,普通
USER03250,男,62,普通
USER03251,女,49,普通
USER03252,男,28,普通
USER03253,女,53,会员
USER03254,女,56,普通
USER03255,男,18,普通
USER03256,男,55,普通
USER03257,女,50,会员
USER03258,女,37,会员
USER03259,女,63,普通
USER03260,男,28,普通
USER03261,男,36,普通
USER03262,男,35,会员
USER03263,女,21,普通
USER03264,男,31,普通
USER03265,男,59,普通
USER03266,女,38,普通
USER03267,女,64,普通
USER03268,女,38,会员
USER03269,男,40,普通
USER03270,女,29,普通
USER03271,男,52,普通
USER03272,男,64,会员
USER03273,女,59,普通
USER03274,男,46,普通
USER03275,女,31,普通
USER03276,女,27,普通
USER03277,女,41,普通
USER03278,女,23,普通
USER03279,女,29,会员
USER03280,男,30,普通
USER03281,男,59,普通
USER03282,女,28,会员
USER03283,女,61,普通
USER03284,男,27,普通
USER03285,男,47,会员
USER03286,女,24,会员
USER03287,男,64,会员
USER03288,男,56,普通
USER03289,女,19,普通
USER03290,男,59,会员
USER03291,男,33,会员
USER03292,女,27,会员
USER03293,男,18,会员
USER03294,男,52,会员
USER03295,女,63,普通
USER03296,男,48,会员
USER03297,女,28,普通
USER03298,女,27,普通
USER03299,女,58,普通
USER03300,男,20,普通
USER03301,女,24,普通
USER03302,女,27,普通
USER03303,男,19,普通
USER03304,女,27,普通
USER03305,女,32,会员
USER03306,女,61,会员
USER03307,男,49,普通
USER03308,男,32,普通
USER03309,女,40,普通
USER03310,女,25,普通
USER03311,男,20,普通
USER03312,男,45,普通
USER03313,男,61,普通
USER03314,女,57,会员
USER03315,女,24,普通
USER03316,女,60,普通
USER03317,女,63,会员
USER03318,男,27,会员
USER03319,男,38,普通
USER03320,女,64,会员
USER03321,女,22,普通
USER03322,女,64,普通
USER03323,男,38,会员
USER03324,男,42,普通
USER03325,女,45,普通
USER03326,女,56,会员
USER03327,女,26,会员
USER03328,男,42,普通
USER03329,女,52,普通
USER03330,男,42,普通
USER03331,女,51,普通
USER03332,男,62,普通
USER03333,女,18,普通
USER03334,男,41,普通
USER03335,男,25,普通
USER03336,女,41,会员
USER03337,男,36,普通
USER03338,女,33,普通
USER03339,男,21,会员
USER03340,男,62,会员
USER03341,女,64,普通
USER03342,女,41,普通
USER03343,男,60,普通
USER03344,女,56,会员
USER03345,男,27,普通
USER03346,男,33,普通
USER03347,女,27,会员
USER03348,女,65,普通
USER03349,女,48,普通
USER03350,女,46,会员
USER03351,男,36,普通
USER03352,男,59,普通
USER03353,男,50,普通
USER03354,女,45,普通
USER03355,女,53,会员
USER03356,女,54,普通
USER03357,男,45,会员
USER03358,女,23,普通
USER03359,男,65,普通
USER03360,男,32,普通
USER03361,男,62,普通
USER03362,女,59,普通
USER03363,女,28,普通
USER03364,女,59,普通
USER03365,女,24,普通
USER03366,女,56,会员
USER03367,女,19,普通
USER03368,男,52,普通
USER03369,男,56,普通
USER03370,女,30,普通
USER03371,男,33,普通
USER03372,男,54,会员
USER03373,女,20,普通
USER03374,男,37,普通
USER03375,女,36,会员
USER03376,男,38,会员
USER03377,女,26,会员
USER03378,男,39,普通
USER03379,男,50,会员
USER03380,男,19,普通
USER03381,女,48,普通
USER03382,男,36,普通
USER03383,女,23,会员
USER03384,男,63,普通
USER03385,男,61,普通
USER03386,男,50,普通
USER03387,女,46,会员
USER03388,女,36,普通
USER03389,女,20,会员
USER03390,女,33,普通
USER03391,男,27,普通
USER03392,女,24,会员
USER03393,男,37,普通
USER03394,男,49,普通
USER03395,女,28,会员
USER03396,男,22,普通
USER03397,女,40,普通
USER03398,男,63,会员
USER03399,女,48,会员
USER03400,女,59,会员
USER03401,男,54,普通
USER03402,女,36,普通
USER03403,男,46,普通
USER03404,女,41,普通
USER03405,女,50,普通
USER03406,男,57,会员
USER03407,男,65,会员
USER03408,男,27,会员
USER03409,女,42,普通
USER03410,女,22,普通
USER03411,女,60,普通
USER03412,女,47,普通
USER03413,女,24,普通
USER03414,男,43,会员
USER03415,男,43,普通
USER03416,女,39,会员
USER03417,女,31,会员
USER03418,女,25,普通
USER03419,男,52,普通
USER03420,女,27,普通
USER03421,女,54,普通
USER03422,女,21,会员
USER03423,女,45,会员
USER03424,男,21,普通
USER03425,男,61,普通
USER03426,女,58,普通
USER03427,男,22,普通
USER03428,男,37,会员
USER03429,女,44,普通
USER03430,女,29,会员
USER03431,男,45,普通
USER03432,女,28,普通
USER03433,女,48,普通
USER03434,男,62,普通
USER03435,女,18,普通
USER03436,男,22,会员
USER03437,男,38,普通
USER03438,女,18,普通
USER03439,女,27,普通
USER03440,女,25,会员
USER03441,女,34,普通
USER03442,男,46,会员
USER03443,男,58,普通
USER03444,男,20,普通
USER03445,男,44,普通
USER03446,男,56,普通
USER03447,女,31,会员
USER03448,男,41,会员
USER03449,男,37,会员
USER03450,男,62,普通
USER03451,女,44,普通
USER03452,女,52,普通
USER03453,女,25,会员
USER03454,女,45,普通
USER03455,男,52,普通
USER03456,女,60,普通
USER03457,女,58,普通
USER03458,男,23,会员
USER03459,男,23,普通
USER03460,女,24,普通
USER03461,男,58,普通
USER03462,男,60,普通
USER03463,女,31,普通
USER03464,女,53,普通
USER03465,男,48,会员
USER03466,女,47,普通
USER03467,女,18,会员
USER03468,男,50,普通
USER03469,女,37,会员
USER03470,女,61,普通
USER03471,女,20,普通
USER03472,男,41,会员
USER03473,女,39,普通
USER03474,女,33,普通
USER03475,女,30,普通
USER03476,女,21,会员
USER03477,女,26,会员
USER03478,女,64,普通
USER03479,女,51,普通
USER03480,男,24,会员
USER03481,男,50,普通
USER03482,女,58,会员
USER03483,男,38,普通
USER03484,男,19,普通
USER03485,男,19,普通
USER03486,男,54,普通
USER03487,男,47,普通
USER03488,女,29,普通
USER03489,男,37,普通
USER03490,男,64,会员
USER03491,女,34,普通
USER03492,女,23,会员
USER03493,男,58,会员
USER03494,男,25,普通
USER03495,男,24,普通
USER03496,女,29,普通
USER03497,女,41,会员
USER03498,男,43,普通
USER03499,男,44,普通
USER03500,男,31,普通
USER03501,女,38,普通
USER03502,女,28,普通
USER03503,男,29,普通
USER03504,男,25,会员
USER03505,女,48,会员
USER03506,男,28,普通
USER03507,女,25,普通
USER03508,男,52,普通
USER03509,男,31,会员
USER03510,男,31,普通
USER03511,男,32,普通
USER03512,男,35,普通
USER03513,男,23,普通
USER03514,女,47,会员
USER03515,女,45,普通
USER03516,女,30,普通
USER03517,男,61,会员
USER03518,女,43,普通
USER03519,女,28,会员
USER03520,女,45,会员
USER03521,女,56,会员
USER03522,女,57,普通
USER03523,女,45,普通
USER03524,女,41,会员
USER03525,男,46,普通
USER03526,男,50,普通
USER03527,女,36,普通
USER03528,女,43,普通
USER03529,男,38,普通
USER03530,男,40,普通
USER03531,男,60,普通
USER03532,男,38,普通
USER03533,女,62,普通
USER03534,女,31,普通
USER03535,女,32,普通
USER03536,女,36,普通
USER03537,男,24,普通
USER03538,男,54,会员
USER03539,女,61,会员
USER03540,女,38,普通
USER03541,男,49,普通
USER03542,女,44,普通
USER03543,女,28,普通
USER03544,女,33,普通
USER03545,女,19,普通
USER03546,男,47,普通
USER03547,女,20,会员
USER03548,男,39,普通
USER03549,男,48,普通
USER03550,女,64,普通
USER03551,女,40,普通
USER03552,女,49,普通
USER03553,女,37,普通
USER03554,女,49,会员
USER03555,男,41,会员
USER03556,男,19,普通
USER03557,男,26,普通
USER03558,女,62,会员
USER03559,男,28,普通
USER03560,女,52,会员
USER03561,男,34,会员
USER03562,男,25,普通
USER03563,女,22,普通
USER03564,女,35,普通
USER03565,男,55,普通
USER03566,男,38,会员
USER03567,女,58,普通
USER03568,男,51,普通
USER03569,女,60,普通
USER03570,女,38,会员
USER03571,女,32,普通
USER03572,女,63,普通
USER03573,男,60,普通
USER03574,男,62,普通
USER03575,女,21,普通
USER03576,男,47,会员
USER03577,男,49,普通
USER03578,男,55,会员
USER03579,女,37,会员
USER03580,男,50,普通
USER03581,男,32,会员
USER03582,女,46,会员
USER03583,男,43,普通
USER03584,女,45,普通
USER03585,女,54,普通
USER03586,男,47,会员
USER03587,男,33,普通
USER03588,女,29,普通
USER03589,女,60,普通
USER03590,女,34,普通
USER03591,男,40,普通
USER03592,男,43,普通
USER03593,女,21,普通
USER03594,女,24,普通
USER03595,女,64,会员
USER03596,男,36,普通
USER03597,男,56,普通
USER03598,女,51,普通
USER03599,男,59,普通
USER03600,男,32,普通
USER03601,男,54,普通
USER03602,男,52,普通
USER03603,男,57,普通
USER03604,女,43,普通
USER03605,男,64,会员
USER03606,女,49,普通
USER03607,男,40,普通
USER03608,女,64,普通
USER03609,男,50,会员
USER03610,女,65,普通
USER03611,男,28,普通
USER03612,男,28,普通
USER03613,女,27,会员
USER03614,女,45,普通
USER03615,男,34,会员
USER03616,男,61,会员
USER03617,男,56,普通
USER03618,女,55,普通
USER03619,男,48,普通
USER03620,男,54,普通
USER03621,女,32,普通
USER03622,男,27,会员
USER03623,男,37,会员
USER03624,女,46,普通
USER03625,女,52,普通
USER03626,女,34,普通
USER03627,男,40,普通
USER03628,女,51,会员
USER03629,女,25,普通
USER03630,男,27,会员
USER03631,男,60,会员
USER03632,女,49,普通
USER03633,女,41,普通
USER03634,男,30,会员
USER03635,女,58,普通
USER03636,女,58,普通
USER03637,女,51,普通
USER03638,女,39,普通
USER03639,女,35,普通
USER03640,男,55,普通
USER03641,女,57,普通
USER03642,女,54,会员
USER03643,女,36,普通
USER03644,男,49,会员
USER03645,男,47,普通
USER03646,女,57,普通
USER03647,男,37,普通
USER03648,男,36,普通
USER03649,男,31,普通
USER03650,男,21,普通
USER03651,男,45,普通
USER03652,男,21,普通
USER03653,女,36,会员
USER03654,男,23,会员
USER03655,男,64,普通
USER03656,男,36,普通
USER03657,女,40,普通
USER03658,女,45,普通
USER03659,男,34,会员
USER03660,女,29,普通
USER03661,女,55,普通
USER03662,男,34,普通
USER03663,男,37,普通
USER03664,女,54,会员
USER03665,女,52,普通
USER03666,女,24,普通
USER03667,女,62,普通
USER03668,女,47,普通
USER03669,女,44,会员
USER03670,女,19,会员
USER03671,男,44,普通
USER03672,男,57,会员
USER03673,男,55,普通
USER03674,男,57,普通
USER03675,女,21,会员
USER03676,女,26,普通
USER03677,男,47,会员
USER03678,女,21,普通
USER03679,女,59,普通
USER03680,男,36,普通
USER03681,女,21,普通
USER03682,男,62,普通
USER03683,男,53,会员
USER03684,女,26,普通
USER03685,男,37,普通
USER03686,男,49,普通
USER03687,男,25,普通
USER03688,男,56,会员
USER03689,男,33,普通
USER03690,女,19,会员
USER03691,女,43,普通
USER03692,男,37,普通
USER03693,男,33,会员
USER03694,女,57,普通
USER03695,男,45,普通
USER03696,男,29,普通
USER03697,男,28,普通
USER03698,男,48,普通
USER03699,女,60,普通
USER03700,女,41,普通
USER03701,女,42,普通
USER03702,男,47,普通
USER03703,女,27,普通
USER03704,女,25,普通
USER03705,男,55,普通
USER03706,女,20,会员
USER03707,女,26,普通
USER03708,女,35,普通
USER03709,男,40,普通
USER03710,男,40,会员
USER03711,女,50,普通
USER03712,男,40,普通
USER03713,女,47,会员
USER03714,男,35,会员
USER03715,女,43,普通
USER03716,女,42,会员
USER03717,男,54,会员
USER03718,女,26,普通
USER03719,女,55,普通
USER03720,女,22,普通
USER03721,男,32,普通
USER03722,男,49,会员
USER03723,女,38,会员
USER03724,男,24,会员
USER03725,男,64,会员
USER03726,女,22,普通
USER03727,女,25,普通
USER03728,男,46,会员
USER03729,男,29,普通
USER03730,女,42,普通
USER03731,男,30,普通
USER03732,女,61,普通
USER03733,男,65,普通
USER03734,男,23,普通
USER03735,男,31,普通
USER03736,男,18,普通
USER03737,女,54,普通
USER03738,男,39,普通
USER03739,女,30,会员
USER03740,女,50,普通
USER03741,男,22,普通
USER03742,女,22,普通
USER03743,男,51,普通
USER03744,男,49,普通
USER03745,女,19,普通
USER03746,女,34,普通
USER03747,女,22,会员
USER03748,男,36,普通
USER03749,男,51,会员
USER03750,女,43,普通
USER03751,男,55,普通
USER03752,女,59,普通
USER03753,女,44,普通
USER03754,女,21,普通
USER03755,女,60,会员
USER03756,男,33,普通
USER03757,男,40,会员
USER03758,女,56,会员
USER03759,男,53,普通
USER03760,男,35,会员
USER03761,男,20,普通
USER03762,男,59,普通
USER03763,女,37,会员
USER03764,男,19,会员
USER03765,男,30,普通
USER03766,女,61,普通
USER03767,男,53,普通
USER03768,女,42,普通
USER03769,女,62,普通
USER03770,男,25,普通
USER03771,女,40,普通
USER03772,女,21,普通
USER03773,男,55,普通
USER03774,女,65,会员
USER03775,男,18,会员
USER03776,男,21,普通
USER03777,男,46,普通
USER03778,男,38,普通
USER03779,男,36,普通
USER03780,女,48,普通
USER03781,男,22,普通
USER03782,男,49,会员
USER03783,女,32,普通
USER03784,女,41,会员
USER03785,女,59,普通
USER03786,女,38,普通
USER03787,男,21,普通
USER03788,女,63,会员
USER03789,女,35,普通
USER03790,男,51,普通
USER03791,男,25,普通
USER03792,男,20,会员
USER03793,女,59,会员
USER03794,男,19,普通
USER03795,男,35,普通
USER03796,女,37,会员
USER03797,男,21,普通
USER03798,女,49,普通
USER03799,女,42,普通
USER03800,男,31,普通
USER03801,女,52,普通
USER03802,女,20,普通
USER03803,女,19,会员
USER03804,女,34,会员
USER03805,男,19,普通
USER03806,女,45,会员
USER03807,男,24,普通
USER03808,女,52,普通
USER03809,女,28,会员
USER03810,女,65,会员
USER03811,男,26,会员
USER03812,女,61,会员
